date,open,high,low,close,volume
2024-01-02 12:41:00,483.26,483.48,483.04,483.335,41763
2024-01-02 12:42:00,483.36,483.36,482.73,482.8203,75968
2024-01-02 12:43:00,482.81,482.81,482.31,482.54,42747
2024-01-02 12:44:00,482.5662,482.88,482.53,482.795,31627
2024-01-02 12:45:00,482.8,483.09,482.4932,482.628,47473
2024-01-02 12:46:00,482.62,482.8986,482.55,482.73,26870
2024-01-02 12:47:00,482.67,482.78,482.28,482.375,49864
2024-01-02 12:48:00,482.43,482.52,481.61,481.88,81716
2024-01-02 12:49:00,481.7989,482.31,481.765,482.31,40305
2024-01-02 12:50:00,482.33,482.6899,482.14,482.2153,53713
2024-01-02 12:51:00,482.295,482.3899,482.0201,482.3244,32198
2024-01-02 12:52:00,482.35,482.42,482.15,482.15,19991
2024-01-02 12:53:00,482.15,482.26,481.75,481.825,48950
2024-01-02 12:54:00,481.85,482.0413,481.72,481.7847,30437
2024-01-02 12:55:00,481.8,481.845,481.18,481.265,56265
2024-01-02 12:56:00,481.3465,481.3491,480.91,481.0,44430
2024-01-02 12:57:00,481.0,481.1199,480.89,481.11,29558
2024-01-02 12:58:00,481.0873,481.0965,480.67,480.7309,56096
2024-01-02 12:59:00,480.7868,481.0,480.69,480.9,47846
2024-01-02 13:00:00,480.905,481.11,480.8771,481.01,34175
2024-01-02 13:01:00,481.1,481.3,480.99,481.08,60742
2024-01-02 13:02:00,481.14,481.145,479.54,479.745,196582
2024-01-02 13:03:00,479.7842,480.29,479.6701,479.91,78066
2024-01-02 13:04:00,479.925,480.0,479.72,480.0,44421
2024-01-02 13:05:00,479.95,480.08,479.83,480.05,47573
2024-01-02 13:06:00,480.04,480.0599,479.34,479.405,64013
2024-01-02 13:07:00,479.43,479.727,479.33,479.65,41142
2024-01-02 13:08:00,479.725,479.7491,479.08,479.1001,50961
2024-01-02 13:09:00,479.2669,479.2669,478.8,478.94,81513
2024-01-02 13:10:00,478.9495,479.4615,478.92,479.4,59918
2024-01-02 13:11:00,479.4349,479.63,479.15,479.5125,43116
2024-01-02 13:12:00,479.6269,479.75,479.26,479.59,51231
2024-01-02 13:13:00,479.61,479.95,479.4008,479.7901,51377
2024-01-02 13:14:00,479.865,480.0661,479.66,479.8568,66134
2024-01-02 13:15:00,479.885,479.9599,479.64,479.8139,25074
2024-01-02 13:16:00,479.81,479.88,479.62,479.76,24505
2024-01-02 13:17:00,479.8138,480.29,479.75,480.2499,51239
2024-01-02 13:18:00,480.0801,480.33,480.08,480.29,39764
2024-01-02 13:19:00,480.2068,480.5,480.0,480.46,60468
2024-01-02 13:20:00,480.46,480.89,480.3869,480.7421,78686
2024-01-02 13:21:00,480.8565,481.18,480.67,481.06,59677
2024-01-02 13:22:00,480.95,481.17,480.86,481.034,39355
2024-01-02 13:23:00,481.035,481.5,481.0,481.5,72895
2024-01-02 13:24:00,481.4987,481.8499,481.4125,481.68,77870
2024-01-02 13:25:00,481.68,481.99,481.6104,481.88,55739
2024-01-02 13:26:00,481.88,482.0,481.71,481.92,53566
2024-01-02 13:27:00,481.94,482.075,481.605,481.69,71216
2024-01-02 13:28:00,481.72,481.8417,481.65,481.65,21772
2024-01-02 13:29:00,481.73,481.9399,481.66,481.86,33035
2024-01-02 13:30:00,481.7901,482.38,481.65,482.26,63236
2024-01-02 13:31:00,482.1876,482.2152,481.7101,481.81,30982
2024-01-02 13:32:00,481.8045,482.1799,481.75,482.1046,21486
2024-01-02 13:33:00,482.18,482.25,481.97,482.03,44944
2024-01-02 13:34:00,482.14,482.14,481.82,482.1293,39152
2024-01-02 13:35:00,482.06,482.2499,481.9001,482.16,30547
2024-01-02 13:36:00,482.11,482.12,481.7901,481.88,32136
2024-01-02 13:37:00,481.83,482.0065,481.2,481.46,83558
2024-01-02 13:38:00,481.57,482.035,481.5293,481.75,25521
2024-01-02 13:39:00,481.75,481.95,481.5,481.94,37644
2024-01-02 13:40:00,481.98,481.98,481.729,481.8381,21348
2024-01-02 13:41:00,481.84,481.9999,481.68,481.8059,22496
2024-01-02 13:42:00,481.8398,481.899,481.03,481.095,55424
2024-01-02 13:43:00,481.15,481.6499,481.12,481.57,38912
2024-01-02 13:44:00,481.49,481.58,481.28,481.38,21357
2024-01-02 13:45:00,481.4699,481.59,481.2169,481.555,21866
2024-01-02 13:46:00,481.5638,482.01,481.5404,481.8201,35783
2024-01-02 13:47:00,481.8305,482.0,481.67,481.7416,20984
2024-01-02 13:48:00,481.65,481.83,481.6203,481.705,18697
2024-01-02 13:49:00,481.698,481.74,481.48,481.5751,27925
2024-01-02 13:50:00,481.57,481.6897,481.16,481.6462,59198
2024-01-02 13:51:00,481.6,481.74,481.4349,481.49,15315
2024-01-02 13:52:00,481.49,481.7,481.4001,481.6699,25487
2024-01-02 13:53:00,481.6,481.8799,481.5973,481.71,30546
2024-01-02 13:54:00,481.75,481.7699,481.5501,481.7069,24747
2024-01-02 13:55:00,481.67,481.76,481.43,481.43,41505
2024-01-02 13:56:00,481.45,481.64,481.37,481.48,37968
2024-01-02 13:57:00,481.45,481.6,481.2001,481.44,67853
2024-01-02 13:58:00,481.5098,481.5098,481.25,481.27,26349
2024-01-02 13:59:00,481.2401,481.78,481.2,481.7191,55295
2024-01-02 14:00:00,481.7503,482.4,481.65,482.3699,88313
2024-01-02 14:01:00,482.3,482.35,482.1001,482.14,38885
2024-01-02 14:02:00,482.165,482.29,481.55,481.59,38322
2024-01-02 14:03:00,481.55,481.6379,481.18,481.2782,50643
2024-01-02 14:04:00,481.226,481.27,480.4301,480.56,80694
2024-01-02 14:05:00,480.58,480.9472,480.48,480.635,58976
2024-01-02 14:06:00,480.61,480.75,480.4605,480.565,36103
2024-01-02 14:07:00,480.6181,480.6299,480.049,480.049,53065
2024-01-02 14:08:00,480.1,480.42,480.1,480.42,34937
2024-01-02 14:09:00,480.4,480.74,480.3439,480.61,40193
2024-01-02 14:10:00,480.65,480.906,480.5112,480.825,32076
2024-01-02 14:11:00,480.8205,481.5997,480.71,481.275,64372
2024-01-02 14:12:00,481.275,481.4899,480.995,481.42,48168
2024-01-02 14:13:00,481.3501,481.86,481.3501,481.74,45748
2024-01-02 14:14:00,481.7349,481.77,481.4211,481.5156,21244
2024-01-02 14:15:00,481.45,481.68,481.1285,481.22,33782
2024-01-02 14:16:00,481.28,481.41,481.14,481.31,32943
2024-01-02 14:17:00,481.3662,481.64,481.27,481.6147,34849
2024-01-02 14:18:00,481.61,481.64,481.4001,481.4899,20260
2024-01-02 14:19:00,481.49,481.5984,481.2,481.21,29613
2024-01-02 14:20:00,481.205,481.3499,481.0101,481.1172,22237
2024-01-02 14:21:00,481.06,481.35,481.01,481.305,19042
2024-01-02 14:22:00,481.295,481.4831,481.295,481.385,19337
2024-01-02 14:23:00,481.4299,481.6,481.385,481.5625,28372
2024-01-02 14:24:00,481.53,481.65,481.155,481.26,35265
2024-01-02 14:25:00,481.26,481.5542,481.22,481.4373,24444
2024-01-02 14:26:00,481.46,481.5438,481.1001,481.435,25107
2024-01-02 14:27:00,481.4698,481.68,481.39,481.67,25480
2024-01-02 14:28:00,481.68,481.93,481.6186,481.835,50707
2024-01-02 14:29:00,481.89,481.98,481.8303,481.88,40426
2024-01-02 14:30:00,481.8,481.91,481.53,481.821,35391
2024-01-02 14:31:00,481.81,481.83,481.146,481.2177,35094
2024-01-02 14:32:00,481.16,481.43,480.95,481.0,39575
2024-01-02 14:33:00,481.065,481.3399,481.01,481.1766,23856
2024-01-02 14:34:00,481.23,481.5,481.2101,481.425,21603
2024-01-02 14:35:00,481.46,481.55,481.3,481.31,23743
2024-01-02 14:36:00,481.385,481.5399,481.26,481.465,20753
2024-01-02 14:37:00,481.465,481.52,481.25,481.4,18507
2024-01-02 14:38:00,481.42,481.6299,481.36,481.495,24966
2024-01-02 14:39:00,481.45,481.6004,481.3701,481.44,25924
2024-01-02 14:40:00,481.4404,481.4404,481.0301,481.225,31480
2024-01-02 14:41:00,481.22,481.33,481.1017,481.295,21422
2024-01-02 14:42:00,481.3,481.527,481.24,481.4785,28564
2024-01-02 14:43:00,481.485,482.27,481.485,482.2001,67791
2024-01-02 14:44:00,482.27,482.34,482.06,482.33,55618
2024-01-02 14:45:00,482.346,482.346,482.01,482.165,36009
2024-01-02 14:46:00,482.17,482.2799,482.0318,482.16,31249
2024-01-02 14:47:00,482.14,482.1799,481.66,481.74,35480
2024-01-02 14:48:00,481.7391,481.9999,481.61,481.9599,36826
2024-01-02 14:49:00,481.9294,481.9981,481.39,481.59,22791
2024-01-02 14:50:00,481.545,481.7299,481.2098,481.3,41862
2024-01-02 14:51:00,481.325,481.375,481.2101,481.2814,21368
2024-01-02 14:52:00,481.3264,481.3264,480.985,481.0002,44228
2024-01-02 14:53:00,481.0,481.14,480.57,480.825,58597
2024-01-02 14:54:00,480.8048,481.105,480.6401,480.8201,28588
2024-01-02 14:55:00,480.8,480.9,480.64,480.72,23267
2024-01-02 14:56:00,480.72,481.2745,480.67,481.2,41724
2024-01-02 14:57:00,481.2,481.2,480.98,481.015,30595
2024-01-02 14:58:00,481.0783,481.2,480.81,480.85,23528
2024-01-02 14:59:00,480.855,480.9399,480.31,480.31,65868
2024-01-02 15:00:00,480.31,480.67,480.05,480.13,59086
2024-01-02 15:01:00,480.1517,480.23,479.85,480.09,79601
2024-01-02 15:02:00,480.06,480.23,479.56,479.615,37583
2024-01-02 15:03:00,479.5381,479.62,478.62,478.665,108805
2024-01-02 15:04:00,478.685,478.92,478.25,478.61,103080
2024-01-02 15:05:00,478.66,479.2499,478.66,479.085,63544
2024-01-02 15:06:00,479.22,479.26,478.8679,479.0,37429
2024-01-02 15:07:00,478.94,479.43,478.94,479.3493,48937
2024-01-02 15:08:00,479.28,479.3489,479.01,479.16,36750
2024-01-02 15:09:00,479.05,479.2999,478.7617,479.0,39902
2024-01-02 15:10:00,479.0,479.4489,478.96,479.34,52128
2024-01-02 15:11:00,479.31,479.7499,479.3,479.5295,43776
2024-01-02 15:12:00,479.5295,479.5888,479.15,479.1506,43625
2024-01-02 15:13:00,479.1899,479.39,479.11,479.225,40827
2024-01-02 15:14:00,479.235,479.235,478.59,479.0,68797
2024-01-02 15:15:00,479.1399,479.7099,479.0001,479.7099,43930
2024-01-02 15:16:00,479.58,479.7395,479.2483,479.58,41011
2024-01-02 15:17:00,479.6175,480.09,479.55,479.8101,51797
2024-01-02 15:18:00,479.77,480.01,479.6,479.8087,36267
2024-01-02 15:19:00,479.71,479.8286,479.57,479.73,25039
2024-01-02 15:20:00,479.74,479.88,479.47,479.57,33374
2024-01-02 15:21:00,479.55,479.7,479.07,479.32,45561
2024-01-02 15:22:00,479.3029,479.39,478.9678,479.39,40255
2024-01-02 15:23:00,479.44,479.53,479.33,479.4199,27181
2024-01-02 15:24:00,479.4,479.69,479.4,479.54,31079
2024-01-02 15:25:00,479.5001,479.6199,478.595,478.595,56766
2024-01-02 15:26:00,478.64,478.9301,478.2001,478.81,83242
2024-01-02 15:27:00,478.84,479.0899,478.66,478.94,33710
2024-01-02 15:28:00,478.91,478.9234,478.75,478.7933,30157
2024-01-02 15:29:00,478.8049,479.2,478.614,478.84,62965
2024-01-02 15:30:00,478.86,479.0165,478.7,478.95,43159
2024-01-02 15:31:00,478.83,479.55,478.67,479.35,57154
2024-01-02 15:32:00,479.27,479.41,479.1293,479.3639,43214
2024-01-02 15:33:00,479.35,479.77,479.2311,479.64,63576
2024-01-02 15:34:00,479.5808,479.67,479.19,479.33,43109
2024-01-02 15:35:00,479.25,479.45,479.0301,479.374,34458
2024-01-02 15:36:00,479.37,479.4599,478.76,478.76,45694
2024-01-02 15:37:00,478.8,479.1199,478.0901,478.34,74786
2024-01-02 15:38:00,478.335,478.4,478.2,478.2846,33511
2024-01-02 15:39:00,478.2848,478.47,478.11,478.3,50416
2024-01-02 15:40:00,478.29,478.898,478.0912,478.8396,73167
2024-01-02 15:41:00,478.8,478.86,478.32,478.43,33354
2024-01-02 15:42:00,478.375,478.4276,477.77,478.22,109130
2024-01-02 15:43:00,478.32,478.87,478.16,478.48,69315
2024-01-02 15:44:00,478.455,479.0499,478.455,478.541,60127
2024-01-02 15:45:00,478.6372,479.25,478.6,478.91,79968
2024-01-02 15:46:00,478.91,479.09,478.7081,478.8201,48899
2024-01-02 15:47:00,478.87,479.07,478.71,479.07,45484
2024-01-02 15:48:00,479.02,479.39,478.9048,479.2891,66879
2024-01-02 15:49:00,479.225,479.51,479.01,479.18,81249
2024-01-02 15:50:00,479.25,480.4799,479.25,480.46,179480
2024-01-02 15:51:00,480.43,480.71,480.14,480.575,117287
2024-01-02 15:52:00,480.565,480.82,480.06,480.215,105228
2024-01-02 15:53:00,480.205,480.75,480.205,480.2401,66624
2024-01-02 15:54:00,480.28,480.6667,480.2,480.53,81929
2024-01-02 15:55:00,480.53,481.15,480.52,480.995,100339
2024-01-02 15:56:00,480.99,481.55,480.93,481.55,99693
2024-01-02 15:57:00,481.559,481.87,481.51,481.69,130342
2024-01-02 15:58:00,481.72,482.08,481.6,482.0,168731
2024-01-02 15:59:00,481.97,482.08,481.51,481.68,2084082
2024-01-03 09:30:00,474.85,475.4,473.7,474.5699,592715
2024-01-03 09:31:00,474.5699,474.6001,473.2,473.71,184343
2024-01-03 09:32:00,473.5936,476.4,473.5936,474.965,218670
2024-01-03 09:33:00,475.175,476.99,474.56,476.6371,197997
2024-01-03 09:34:00,476.8,477.6622,476.52,477.26,219991
2024-01-03 09:35:00,477.31,479.5499,477.15,479.5499,233854
2024-01-03 09:36:00,479.51,479.66,477.38,478.4195,163429
2024-01-03 09:37:00,478.44,478.84,477.98,478.58,154269
2024-01-03 09:38:00,478.59,479.09,478.3317,478.835,99780
2024-01-03 09:39:00,478.95,479.25,477.86,478.79,110598
2024-01-03 09:40:00,478.85,479.15,478.5017,478.8,79340
2024-01-03 09:41:00,478.89,480.3,478.57,480.3,294652
2024-01-03 09:42:00,480.26,481.175,480.12,480.735,210092
2024-01-03 09:43:00,480.7267,480.8399,479.56,480.37,140514
2024-01-03 09:44:00,480.4588,481.6,480.2335,481.2,187707
2024-01-03 09:45:00,481.23,481.33,479.745,480.025,130795
2024-01-03 09:46:00,480.01,481.3,479.31,481.2847,189748
2024-01-03 09:47:00,481.175,481.29,480.14,480.77,83084
2024-01-03 09:48:00,480.81,481.841,480.55,481.7812,117821
2024-01-03 09:49:00,481.7834,481.84,480.86,481.0104,104522
2024-01-03 09:50:00,481.03,481.29,480.33,481.02,141087
2024-01-03 09:51:00,481.0,481.39,480.46,481.2,120036
2024-01-03 09:52:00,481.07,481.1,480.44,480.76,44598
2024-01-03 09:53:00,480.76,481.06,480.53,480.5758,76099
2024-01-03 09:54:00,480.63,480.647,479.69,479.825,112742
2024-01-03 09:55:00,479.77,479.84,478.87,478.87,113828
2024-01-03 09:56:00,478.97,479.12,477.9001,477.9915,148405
2024-01-03 09:57:00,478.05,478.2,477.13,477.8201,162413
2024-01-03 09:58:00,478.07,478.24,477.51,478.11,96858
2024-01-03 09:59:00,478.11,478.4999,477.89,478.0055,89868
2024-01-03 10:00:00,478.04,479.4299,477.65,478.1296,175347
2024-01-03 10:01:00,478.1002,478.4399,477.25,477.3,104364
